id,date,process,pending,approved
2706,13-07-2025,Adani,0,17
2707,13-07-2025,"I-Pru Mumbai ",0,38
2708,13-07-2025,"IDFC Cross Sale",0,79
2709,13-07-2025,Jio-Insure,0,5
2710,13-07-2025,MGL,0,13
2711,13-07-2025,"Nayara Mumbai",0,3
2712,13-07-2025,"Reliance Nippon",0,7
2833,10-07-2025,"Namma yatri-Bengaluru",0,8
2835,11-07-2025,"Namma yatri-Bengaluru",0,6
2837,12-07-2025,"Namma yatri-Bengaluru",0,7
2839,13-07-2025,"Namma yatri-Bengaluru",0,5
2843,10-07-2025,"Namma yatri-Chennai",0,2
2844,11-07-2025,"Namma yatri-Chennai",0,3
2845,12-07-2025,"Namma yatri-Chennai",0,3
2846,13-07-2025,"Namma yatri-Chennai",0,3
2847,10-07-2025,"Amazon - HYD",0,2
2848,11-07-2025,"Amazon - HYD",0,2
2849,12-07-2025,"Amazon - HYD",0,2
2850,12-07-2025,"SBI Card",0,8
2852,13-07-2025,"SBI Card",0,1
2853,12-07-2025,"Dish TV-Backend",0,1
2854,12-07-2025,Qurex,0,3
2856,13-07-2025,"Dish TV-Backend",0,1
2857,13-07-2025,Qurex,0,2
2859,12-07-2025,MOT,0,1
2861,13-07-2025,MOT,0,1
2865,12-07-2025,ZET,0,17
2867,13-07-2025,ZET,0,18
2871,12-07-2025,EDCIL,0,3
2872,12-07-2025,NHDC,0,1
2873,12-07-2025,"Poshan Helpline",0,34
2874,12-07-2025,"Poshan Helpline-Hyd",0,20
2876,13-07-2025,EDCIL,0,2
2877,13-07-2025,MEITY,0,1
2878,13-07-2025,NHDC,0,1
2883,12-07-2025,"DISH TV-OB",0,2
2885,12-07-2025,VD2H-OB,0,40
2886,13-07-2025,"DISH TV-OB",0,1
2888,13-07-2025,VD2H-OB,0,37
2889,12-07-2025,BSES-NOIDA,0,29
2891,13-07-2025,BSES-NOIDA,0,29
2893,12-07-2025,"Max life-SDPL",0,71
2895,14-07-2025,"Max life-SDPL",0,71
2896,14-07-2025,Unknown,0,18
2902,11-07-2025,VD2H-HYD,0,17
2904,12-07-2025,VD2H-HYD,0,16
2906,13-07-2025,VD2H-HYD,0,19
2908,14-07-2025,VD2H-HYD,0,18
2909,11-07-2025,"DISH IB-HYD",0,1
2911,12-07-2025,"DISH IB-HYD",0,1
2913,13-07-2025,"DISH IB-HYD",0,1
2915,14-07-2025,"DISH IB-HYD",0,1
2917,14-07-2025,"SBI Card",0,1
2919,14-07-2025,"Dish TV-Backend",0,1
2920,14-07-2025,Qurex,0,2
2922,14-07-2025,MOT,0,1
2931,10-07-2025,"I-PRU Noida",0,42
2932,10-07-2025,"I-PRU Protection",0,48
2934,11-07-2025,"I-PRU Noida",0,35
2935,11-07-2025,"I-PRU Protection",0,38
2937,12-07-2025,"I-PRU Noida",0,40
2938,12-07-2025,"I-PRU Protection",0,43
2940,13-07-2025,"I-PRU Noida",0,39
2941,13-07-2025,"I-PRU Protection",0,44
2943,14-07-2025,"I-PRU Noida",0,39
2944,14-07-2025,"I-PRU Protection",0,44
3050,14-07-2025,Adani,0,18
3051,14-07-2025,"GoQii-Inbound	",0,2
3052,14-07-2025,GoQii-Outbound,0,2
3053,14-07-2025,"HDFC PERSISTENCY",0,16
3054,14-07-2025,"I-Pru Mumbai ",0,38
3055,14-07-2025,"IDFC Cross Sale",0,163
3056,14-07-2025,"IDFC Digi Sales",0,11
3057,14-07-2025,Jio-Insure,0,12
3058,14-07-2025,"L&T SME",0,9
3059,14-07-2025,"L&T Services-Mumbai",0,23
3060,14-07-2025,MGL,0,20
3061,14-07-2025,"Nayara Mumbai",0,8
3062,14-07-2025,"Reliance Nippon",0,54
3064,14-07-2025,"Yes Bank",0,62
3065,12-07-2025,NHA,0,2
3067,13-07-2025,NHA,0,1
3069,14-07-2025,NHA,0,1
3071,14-07-2025,"MMT FILLER",0,13
3072,14-07-2025,"MMT Flight",0,27
3075,11-07-2025,"Paytm Bank Noida",0,13
3077,12-07-2025,GS-1,0,7
3078,12-07-2025,"Paytm Bank Noida",0,17
3080,13-07-2025,"Paytm Bank Noida",0,18
3081,14-07-2025,GS-1,0,8
3082,14-07-2025,"Paytm Bank Noida",0,18
3084,12-07-2025,"Aakash Institue",0,29
3085,12-07-2025,"Bajaj Allianz-Noida",0,15
3087,13-07-2025,"Aakash Institue",0,30
3088,13-07-2025,"Bajaj Allianz-Noida",0,15
3090,14-07-2025,"Aakash Institue",0,29
3091,14-07-2025,"Bajaj Allianz-Noida",0,17
3096,12-07-2025,TANGEDCO,0,79
3098,13-07-2025,TANGEDCO,0,73
3100,14-07-2025,TANGEDCO,0,77
3102,12-07-2025,PSPCL,0,160
3104,13-07-2025,PSPCL,0,161
3106,14-07-2025,"DISH TV-OB",0,2
3108,14-07-2025,VD2H-OB,0,38
3109,14-07-2025,BSES-NOIDA,0,29
3110,14-07-2025,PSPCL,0,157
3112,15-07-2025,"MMT FILLER",0,13
3113,15-07-2025,"MMT Flight",0,28
3114,15-07-2025,Unknown,0,6
3115,15-07-2025,"SBI Card",0,1
3117,15-07-2025,"Dish TV-Backend",0,1
3118,15-07-2025,Qurex,0,3
3120,15-07-2025,MOT,0,1
3234,15-07-2025,Adani,0,18
3235,15-07-2025,"GoQii-Inbound	",0,2
3236,15-07-2025,GoQii-Outbound,0,2
3237,15-07-2025,"HDFC PERSISTENCY",0,17
3238,15-07-2025,"I-Pru Mumbai ",0,41
3239,15-07-2025,"IDFC Cross Sale",0,173
3240,15-07-2025,"IDFC Digi Sales",0,10
3241,15-07-2025,Jio-Insure,0,13
3242,15-07-2025,"L&T SME",0,10
3243,15-07-2025,"L&T Services-Mumbai",0,25
3244,15-07-2025,MGL,0,22
3245,15-07-2025,"Nayara Mumbai",0,6
3246,15-07-2025,"Reliance Nippon",0,56
3248,15-07-2025,"Yes Bank",0,60
3269,12-07-2025,"GO NOISE",0,47
3271,13-07-2025,"GO NOISE",0,13
3275,14-07-2025,"GO NOISE",0,46
3279,15-07-2025,"GO NOISE",0,48
3280,15-07-2025,NHA,0,1
3288,12-07-2025,"CESC Kolkata",0,13
3289,13-07-2025,"CESC Kolkata",0,14
3290,14-07-2025,"CESC Kolkata",0,15
3300,11-07-2025,"VD2H IB-Chennai",0,39
3302,12-07-2025,"VD2H IB-Chennai",0,38
3304,13-07-2025,"VD2H IB-Chennai",0,35
3306,14-07-2025,"VD2H IB-Chennai",0,42
3308,15-07-2025,"VD2H IB-Chennai",0,41
3344,12-07-2025,"Paytm Bank Mysore",0,23
3346,13-07-2025,"Paytm Bank Mysore",0,19
3348,14-07-2025,"Paytm Bank Mysore",0,22
3350,15-07-2025,"Paytm Bank Mysore",0,22
3360,12-07-2025,RBI-Bhubaneswar,0,9
3361,12-07-2025,RBI-Chandigarh,0,29
3362,12-07-2025,RBI-Kochi,0,6
3364,14-07-2025,RBI-Bhubaneswar,0,9
3365,14-07-2025,RBI-Chandigarh,0,29
3366,14-07-2025,RBI-Kochi,0,6
3368,15-07-2025,RBI-Bhubaneswar,0,10
3369,15-07-2025,RBI-Chandigarh,0,30
3370,15-07-2025,RBI-Kochi,0,6
3377,14-07-2025,Mpokket,0,1
3379,14-07-2025,ZET,0,19
3380,15-07-2025,Mpokket,0,1
3382,15-07-2025,ZET,0,18
3385,15-07-2025,"Aakash Institue",0,33
3387,14-07-2025,EDCIL,0,3
3388,14-07-2025,MEITY,0,1
3389,14-07-2025,"Poshan Helpline",0,32
3390,14-07-2025,"Poshan Helpline-Hyd",0,20
3392,15-07-2025,EDCIL,0,3
3393,15-07-2025,NHDC,0,1
3394,15-07-2025,"Poshan Helpline",0,35
3395,15-07-2025,"Poshan Helpline-Hyd",0,20
3401,15-07-2025,"DISH TV-OB",0,110
3403,15-07-2025,VD2H-OB,0,39
3404,15-07-2025,BSES-NOIDA,0,27
3405,15-07-2025,PSPCL,0,159
3408,14-07-2025,"Muthoot Finance",0,1
3411,15-07-2025,"Muthoot Finance",0,1
3413,16-07-2025,Mpokket,0,1
3414,16-07-2025,"Muthoot Finance",0,1
3415,16-07-2025,Unknown,0,25
3416,16-07-2025,"SBI Card",0,8
3418,16-07-2025,"Dish TV-Backend",0,1
3419,16-07-2025,Qurex,0,4
3425,16-07-2025,MOT,0,52
3438,15-07-2025,"Paytm Bank Noida",0,17
3440,16-07-2025,"MMT FILLER",0,12
3441,16-07-2025,"MMT Flight",0,30
3443,15-07-2025,"Max life-SDPL",0,71
3445,16-07-2025,"Max life-SDPL",0,73
3468,12-07-2025,"Dish TV-IB",0,8
3469,12-07-2025,UNICEF,0,15
3471,12-07-2025,VIDEOCON,0,3
3473,13-07-2025,"Dish TV-IB",0,7
3475,13-07-2025,VIDEOCON,0,3
3477,14-07-2025,"Dish TV-IB",0,8
3478,14-07-2025,UNICEF,0,15
3480,14-07-2025,VIDEOCON,0,4
3482,15-07-2025,"Dish TV-IB",0,7
3483,15-07-2025,UNICEF,0,16
3485,15-07-2025,VIDEOCON,0,4
3487,16-07-2025,"Dish TV-IB",0,6
3488,16-07-2025,UNICEF,0,16
3490,16-07-2025,VIDEOCON,0,4
3603,16-07-2025,Adani,0,21
3604,16-07-2025,"GoQii-Inbound	",0,2
3605,16-07-2025,GoQii-Outbound,0,2
3606,16-07-2025,"HDFC PERSISTENCY",0,16
3607,16-07-2025,"IDFC Cross Sale",0,178
3608,16-07-2025,"IDFC Digi Sales",0,11
3609,16-07-2025,Jio-Insure,0,12
3610,16-07-2025,"L&T SME",0,11
3611,16-07-2025,"L&T Services-Mumbai",0,23
3612,16-07-2025,MGL,0,21
3613,16-07-2025,"Nayara Mumbai",0,8
3614,16-07-2025,"Reliance Nippon",0,58
3616,16-07-2025,"Yes Bank",0,68
3620,15-07-2025,VD2H-HYD,0,18
3622,16-07-2025,VD2H-HYD,0,15
3623,15-07-2025,"DISH IB-HYD",0,18
3625,16-07-2025,"DISH IB-HYD",0,14
3627,16-07-2025,"DISH TV-OB",0,1
3629,16-07-2025,VD2H-OB,0,48
3630,16-07-2025,BSES-NOIDA,0,34
3631,16-07-2025,PSPCL,0,189
3633,17-07-2025,"SBI Card",0,8
3634,17-07-2025,Unknown,0,8
3635,17-07-2025,"Dish TV-Backend",0,1
3636,17-07-2025,Qurex,0,3
3638,17-07-2025,MOT,0,52
3640,17-07-2025,"Max life-SDPL",0,75
3642,15-07-2025,GS-1,0,10
3644,16-07-2025,GS-1,0,11
3646,17-07-2025,GS-1,0,11
3750,17-07-2025,Adani,0,21
3751,17-07-2025,"GoQii-Inbound	",0,2
3752,17-07-2025,GoQii-Outbound,0,2
3753,17-07-2025,"HDFC PERSISTENCY",0,17
3754,17-07-2025,"IDFC Cross Sale",0,176
3755,17-07-2025,"IDFC Digi Sales",0,12
3756,17-07-2025,Jio-Insure,0,14
3757,17-07-2025,"L&T SME",0,11
3758,17-07-2025,"L&T Services-Mumbai",0,23
3759,17-07-2025,MGL,0,24
3760,17-07-2025,"Nayara Mumbai",0,9
3761,17-07-2025,"Reliance Nippon",0,55
3763,17-07-2025,"Yes Bank",0,68
3764,14-07-2025,"Bharat Pay",0,1
3765,15-07-2025,"Bharat Pay",0,2
3766,16-07-2025,"Bharat Pay",0,2
3767,17-07-2025,"Bharat Pay",0,2
3792,16-07-2025,"Paytm Bank Noida",0,18
3794,17-07-2025,"Paytm Bank Noida",0,18
3796,17-07-2025,"MMT FILLER",0,10
3797,17-07-2025,"MMT Flight",0,30
3809,15-07-2025,"Bajaj Allianz-Noida",0,59
3811,16-07-2025,"Bajaj Allianz-Noida",0,56
3813,17-07-2025,"Bajaj Allianz-Noida",0,56
3823,14-07-2025,"Namma yatri-Bengaluru",0,6
3825,15-07-2025,"Namma yatri-Bengaluru",0,7
3827,16-07-2025,"Namma yatri-Bengaluru",0,5
3829,17-07-2025,"Namma yatri-Bengaluru",0,6
3841,14-07-2025,"Namma yatri-Chennai",0,2
3842,15-07-2025,"Namma yatri-Chennai",0,2
3843,16-07-2025,"Namma yatri-Chennai",0,2
3844,17-07-2025,"Namma yatri-Chennai",0,3
3848,14-07-2025,"Amazon - HYD",0,2
3849,15-07-2025,"Amazon - HYD",0,2
3850,16-07-2025,"Amazon - HYD",0,2
3851,17-07-2025,"Amazon - HYD",0,2
3858,17-07-2025,"DISH TV-OB",0,1
3860,17-07-2025,VD2H-OB,0,38
3861,17-07-2025,BSES-NOIDA,0,30
3862,17-07-2025,PSPCL,0,158
3864,18-07-2025,"Max life-SDPL",0,75
3865,18-07-2025,Unknown,0,9
3866,18-07-2025,"SBI Card",0,8
3876,18-07-2025,"Dish TV-Backend",0,1
3877,18-07-2025,Qurex,0,4
3879,18-07-2025,MOT,0,53
3881,18-07-2025,"MMT FILLER",0,12
3882,18-07-2025,"MMT Flight",0,20
3884,18-07-2025,Mpokket,0,1
3886,18-07-2025,ZET,0,21
3887,18-07-2025,"Aakash Institue",0,32
3889,18-07-2025,MEITY,0,2
3890,18-07-2025,"Poshan Helpline",0,38
3891,18-07-2025,"Poshan Helpline-Hyd",0,21
3896,17-07-2025,VD2H-HYD,0,15
3898,18-07-2025,VD2H-HYD,0,2
3921,16-07-2025,"GO NOISE",0,50
3922,16-07-2025,NHA,0,10
3925,17-07-2025,"GO NOISE",0,47
3926,17-07-2025,NHA,0,9
3929,18-07-2025,"GO NOISE",0,50
3930,18-07-2025,NHA,0,10
3942,15-07-2025,"CESC Kolkata",0,13
3944,16-07-2025,"CESC Kolkata",0,13
3945,17-07-2025,"CESC Kolkata",0,14
3947,18-07-2025,"CESC Kolkata",0,14
3963,15-07-2025,TANGEDCO,0,83
3966,16-07-2025,TANGEDCO,0,84
3968,16-07-2025,"VD2H IB-Chennai",0,35
3969,17-07-2025,TANGEDCO,0,90
3971,17-07-2025,"VD2H IB-Chennai",0,42
3972,18-07-2025,TANGEDCO,0,78
3974,18-07-2025,"VD2H IB-Chennai",0,29
3991,17-07-2025,"DISH IB-HYD",0,13
3993,18-07-2025,"DISH IB-HYD",0,19
4081,16-07-2025,"I-Pru Mumbai ",0,42
4096,17-07-2025,"I-Pru Mumbai ",0,41
4107,18-07-2025,Adani,0,20
4108,18-07-2025,"GoQii-Inbound	",0,2
4109,18-07-2025,GoQii-Outbound,0,2
4110,18-07-2025,"HDFC PERSISTENCY",0,16
4111,18-07-2025,"I-Pru Mumbai ",0,36
4112,18-07-2025,"IDFC Cross Sale",0,174
4113,18-07-2025,"IDFC Digi Sales",0,12
4114,18-07-2025,Jio-Insure,0,15
4115,18-07-2025,"L&T SME",0,11
4116,18-07-2025,"L&T Services-Mumbai",0,10
4117,18-07-2025,MGL,0,26
4118,18-07-2025,"Nayara Mumbai",0,9
4119,18-07-2025,"Reliance Nippon",0,58
4121,18-07-2025,"Yes Bank",0,69
4144,18-07-2025,"Bharat Pay",0,2
4145,18-07-2025,GS-1,0,11
4149,16-07-2025,"Paytm Bank Mysore",0,23
4151,17-07-2025,"Paytm Bank Mysore",0,21
4153,18-07-2025,"Paytm Bank Mysore",0,22
4155,16-07-2025,RBI-Bhubaneswar,0,9
4156,16-07-2025,RBI-Chandigarh,0,30
4157,16-07-2025,RBI-Kochi,0,6
4159,17-07-2025,RBI-Bhubaneswar,0,10
4160,17-07-2025,RBI-Chandigarh,0,31
4161,17-07-2025,RBI-Kochi,0,7
4163,18-07-2025,RBI-Bhubaneswar,0,10
4164,18-07-2025,RBI-Chandigarh,0,31
4165,18-07-2025,RBI-Kochi,0,7
4173,17-07-2025,Mpokket,0,1
4174,17-07-2025,"Muthoot Finance",0,1
4178,19-07-2025,Mpokket,0,2
4179,19-07-2025,Unknown,0,11
4180,20-07-2025,Mpokket,0,2
4181,20-07-2025,Unknown,0,24
4182,19-07-2025,"Max life-SDPL",0,73
4281,19-07-2025,Adani,0,19
4282,19-07-2025,"GoQii-Inbound	",0,1
4283,19-07-2025,GoQii-Outbound,0,2
4284,19-07-2025,"HDFC PERSISTENCY",0,16
4285,19-07-2025,"I-Pru Mumbai ",0,36
4286,19-07-2025,"IDFC Cross Sale",0,169
4287,19-07-2025,"IDFC Digi Sales",0,11
4288,19-07-2025,Jio-Insure,0,17
4289,19-07-2025,"L&T SME",0,11
4290,19-07-2025,"L&T Services-Mumbai",0,25
4291,19-07-2025,MGL,0,25
4292,19-07-2025,"Nayara Mumbai",0,11
4293,19-07-2025,"Reliance Nippon",0,59
4295,19-07-2025,"Yes Bank",0,70
4296,20-07-2025,Adani,0,19
4297,20-07-2025,"I-Pru Mumbai ",0,36
4298,20-07-2025,Jio-Insure,0,9
4299,20-07-2025,"L&T SME",0,7
4300,20-07-2025,"L&T Services-Mumbai",0,13
4301,20-07-2025,MGL,0,15
4302,20-07-2025,"Nayara Mumbai",0,5
4303,20-07-2025,"Reliance Nippon",0,4
4305,19-07-2025,"MMT FILLER",0,11
4306,19-07-2025,"MMT Flight",0,27
4308,20-07-2025,"MMT FILLER",0,11
4309,20-07-2025,"MMT Flight",0,21
4311,18-07-2025,"DISH TV-OB",0,1
4313,18-07-2025,VD2H-OB,0,37
4314,19-07-2025,"DISH TV-OB",0,1
4316,19-07-2025,VD2H-OB,0,37
4317,20-07-2025,"DISH TV-OB",0,1
4319,20-07-2025,VD2H-OB,0,38
4320,18-07-2025,BSES-NOIDA,0,29
4321,18-07-2025,PSPCL,0,160
4323,19-07-2025,BSES-NOIDA,0,31
4324,19-07-2025,PSPCL,0,162
4326,20-07-2025,BSES-NOIDA,0,29
4327,20-07-2025,PSPCL,0,163
4329,19-07-2025,"SBI Card",0,9
4331,20-07-2025,"SBI Card",0,2
4332,19-07-2025,Qurex,0,4
4333,20-07-2025,Qurex,0,3
4334,19-07-2025,MOT,0,55
4336,20-07-2025,MOT,0,29
4338,21-07-2025,"MMT FILLER",0,13
4339,21-07-2025,"MMT Flight",0,29
4340,21-07-2025,Unknown,0,144
4341,19-07-2025,"Dish TV-Backend",0,1
4343,20-07-2025,"Dish TV-Backend",0,1
4345,21-07-2025,"Dish TV-Backend",0,1
4353,18-07-2025,"Bajaj Allianz-Noida",0,53
4355,19-07-2025,"Bajaj Allianz-Noida",0,58
4357,20-07-2025,"Bajaj Allianz-Noida",0,54
4359,21-07-2025,"Bajaj Allianz-Noida",0,59
4367,18-07-2025,"Namma yatri-Bengaluru",0,8
4369,19-07-2025,"Namma yatri-Bengaluru",0,8
4371,20-07-2025,"Namma yatri-Bengaluru",0,5
4373,21-07-2025,"Namma yatri-Bengaluru",0,8
4384,18-07-2025,"Namma yatri-Chennai",0,2
4385,19-07-2025,"Namma yatri-Chennai",0,3
4386,20-07-2025,"Namma yatri-Chennai",0,3
4387,21-07-2025,"Namma yatri-Chennai",0,3
4391,18-07-2025,"Amazon - HYD",0,2
4392,19-07-2025,"Amazon - HYD",0,2
4393,21-07-2025,"Amazon - HYD",0,2
4404,19-07-2025,GS-1,0,11
4405,19-07-2025,NHA,0,9
4408,21-07-2025,GS-1,0,10
4409,21-07-2025,NHA,0,1
4410,21-07-2025,"SBI Card",0,2
4412,19-07-2025,"Paytm Bank Mysore",0,21
4414,20-07-2025,"Paytm Bank Mysore",0,20
4416,21-07-2025,"Paytm Bank Mysore",0,22
4434,19-07-2025,RBI-Bhubaneswar,0,9
4435,19-07-2025,RBI-Chandigarh,0,31
4436,19-07-2025,RBI-Kochi,0,7
4438,21-07-2025,RBI-Bhubaneswar,0,9
4439,21-07-2025,RBI-Chandigarh,0,30
4440,21-07-2025,RBI-Kochi,0,7
4453,16-07-2025,ZET,0,19
4456,17-07-2025,ZET,0,18
4462,19-07-2025,ZET,0,18
4465,20-07-2025,ZET,0,18
4467,21-07-2025,ZET,0,18
4472,16-07-2025,"Aakash Institue",0,34
4474,17-07-2025,"Aakash Institue",0,35
4478,19-07-2025,"Aakash Institue",0,34
4480,20-07-2025,"Aakash Institue",0,28
4482,21-07-2025,"Aakash Institue",0,35
4487,16-07-2025,"Poshan Helpline",0,35
4488,16-07-2025,"Poshan Helpline-Hyd",0,21
4490,17-07-2025,"Poshan Helpline",0,38
4491,17-07-2025,"Poshan Helpline-Hyd",0,19
4493,18-07-2025,EDCIL,0,3
4498,19-07-2025,EDCIL,0,1
4499,19-07-2025,MEITY,0,1
4500,19-07-2025,NHDC,0,1
4501,19-07-2025,"Poshan Helpline",0,36
4502,19-07-2025,"Poshan Helpline-Hyd",0,21
4504,20-07-2025,EDCIL,0,2
4505,20-07-2025,MEITY,0,2
4506,21-07-2025,EDCIL,0,3
4507,21-07-2025,MEITY,0,2
4508,21-07-2025,"Poshan Helpline",0,36
4509,21-07-2025,"Poshan Helpline-Hyd",0,20
4622,21-07-2025,Adani,0,19
4623,21-07-2025,"GoQii-Inbound	",0,2
4624,21-07-2025,GoQii-Outbound,0,2
4625,21-07-2025,"HDFC PERSISTENCY",0,15
4626,21-07-2025,"IDFC Cross Sale",0,174
4627,21-07-2025,"IDFC Digi Sales",0,12
4628,21-07-2025,Jio-Insure,0,16
4629,21-07-2025,"L&T SME",0,10
4630,21-07-2025,"L&T Services-Mumbai",0,21
4631,21-07-2025,MGL,0,24
4632,21-07-2025,"Nayara Mumbai",0,11
4633,21-07-2025,"Reliance Nippon",0,55
4635,21-07-2025,"Yes Bank",0,77
4636,21-07-2025,"DISH TV-OB",0,1
4638,21-07-2025,VD2H-OB,0,41
4639,21-07-2025,BSES-NOIDA,0,26
4640,21-07-2025,PSPCL,0,164
4642,19-07-2025,Mitsubishi,0,36
4645,20-07-2025,Mitsubishi,0,35
4646,20-07-2025,NHA,0,1
4648,21-07-2025,Mitsubishi,0,36
4754,21-07-2025,"I-Pru Mumbai ",0,39
4765,22-07-2025,Adani,0,21
4766,22-07-2025,"GoQii-Inbound	",0,3
4767,22-07-2025,GoQii-Outbound,0,1
4768,22-07-2025,"HDFC PERSISTENCY",0,17
4769,22-07-2025,"I-Pru Mumbai ",0,39
4770,22-07-2025,"IDFC Cross Sale",0,180
4771,22-07-2025,"IDFC Digi Sales",0,12
4772,22-07-2025,Jio-Insure,0,17
4773,22-07-2025,"L&T SME",0,11
4774,22-07-2025,"L&T Services-Mumbai",0,25
4775,22-07-2025,MGL,0,26
4776,22-07-2025,"Nayara Mumbai",0,10
4777,22-07-2025,"Reliance Nippon",0,54
4778,22-07-2025,Unknown,0,19
4779,22-07-2025,"Yes Bank",0,74
4800,19-07-2025,"GO NOISE",0,49
4805,21-07-2025,"GO NOISE",0,50
4809,22-07-2025,"GO NOISE",0,52
4810,22-07-2025,NHA,0,1
4811,22-07-2025,"SBI Card",0,2
4819,17-07-2025,VIDEOCON,0,4
4820,18-07-2025,VIDEOCON,0,4
4822,19-07-2025,VIDEOCON,0,4
4824,20-07-2025,VIDEOCON,0,3
4826,21-07-2025,VIDEOCON,0,3
4828,22-07-2025,VIDEOCON,0,4
4838,19-07-2025,"CESC Kolkata",0,13
4840,20-07-2025,"CESC Kolkata",0,13
4842,21-07-2025,"CESC Kolkata",0,14
4860,19-07-2025,TANGEDCO,0,82
4862,19-07-2025,"VD2H IB-Chennai",0,30
4863,20-07-2025,TANGEDCO,0,85
4865,20-07-2025,"VD2H IB-Chennai",0,33
4866,21-07-2025,TANGEDCO,0,87
4868,21-07-2025,"VD2H IB-Chennai",0,40
4869,22-07-2025,TANGEDCO,0,95
4871,22-07-2025,"VD2H IB-Chennai",0,32
4890,19-07-2025,VD2H-HYD,0,19
4892,20-07-2025,VD2H-HYD,0,16
4894,21-07-2025,VD2H-HYD,0,15
4896,22-07-2025,VD2H-HYD,0,16
4902,21-07-2025,Qurex,0,3
4904,22-07-2025,"Dish TV-Backend",0,1
4905,22-07-2025,Qurex,0,4
4907,21-07-2025,MOT,0,57
4909,22-07-2025,MOT,0,52
4911,19-07-2025,"DISH IB-HYD",0,18
4913,20-07-2025,"DISH IB-HYD",0,17
4915,21-07-2025,"DISH IB-HYD",0,16
4917,22-07-2025,"DISH IB-HYD",0,17
4926,22-07-2025,"DISH TV-OB",0,111
4927,22-07-2025,Mitsubishi,0,38
4930,22-07-2025,VD2H-OB,0,42
4931,22-07-2025,BSES-NOIDA,0,32
4932,22-07-2025,PSPCL,0,162
4940,23-07-2025,"SBI Card",0,7
4941,23-07-2025,Unknown,0,4
4942,23-07-2025,"Dish TV-Backend",0,1
4943,23-07-2025,Qurex,0,3
4945,23-07-2025,MOT,0,56
5060,23-07-2025,Adani,0,20
5061,23-07-2025,"GoQii-Inbound	",0,3
5062,23-07-2025,GoQii-Outbound,0,2
5063,23-07-2025,"HDFC PERSISTENCY",0,17
5064,23-07-2025,"I-Pru Mumbai ",0,39
5065,23-07-2025,"IDFC Cross Sale",0,179
5066,23-07-2025,"IDFC Digi Sales",0,11
5067,23-07-2025,Jio-Insure,0,15
5068,23-07-2025,"L&T SME",0,10
5069,23-07-2025,"L&T Services-Mumbai",0,23
5070,23-07-2025,MGL,0,24
5071,23-07-2025,"Nayara Mumbai",0,11
5072,23-07-2025,"Reliance Nippon",0,56
5074,23-07-2025,"Yes Bank",0,78
5075,22-07-2025,"MMT FILLER",0,13
5076,22-07-2025,"MMT Flight",0,30
5078,23-07-2025,"MMT FILLER",0,11
5079,23-07-2025,"MMT Flight",0,24
5081,23-07-2025,"DISH IB-HYD",0,1
5084,23-07-2025,VD2H-HYD,0,1
5091,22-07-2025,ZET,0,19
5093,23-07-2025,ZET,0,18
5096,22-07-2025,"Aakash Institue",0,45
5098,23-07-2025,"Aakash Institue",0,3
5118,22-07-2025,EDCIL,0,3
5119,22-07-2025,MEITY,0,2
5120,22-07-2025,"Poshan Helpline",0,37
5121,22-07-2025,"Poshan Helpline-Hyd",0,21
5123,23-07-2025,EDCIL,0,2
5124,23-07-2025,MEITY,0,2
5125,23-07-2025,"Poshan Helpline",0,34
5126,23-07-2025,"Poshan Helpline-Hyd",0,21
5148,22-07-2025,"Paytm Bank Mysore",0,23
5150,23-07-2025,"Paytm Bank Mysore",0,22
5152,24-07-2025,"Paytm Bank Mysore",0,20
5153,24-07-2025,Unknown,0,133
5170,24-07-2025,"I-Pru Mumbai ",0,38
5279,24-07-2025,Adani,0,21
5280,24-07-2025,"GoQii-Inbound	",0,3
5281,24-07-2025,GoQii-Outbound,0,2
5282,24-07-2025,"HDFC PERSISTENCY",0,16
5284,24-07-2025,"IDFC Digi Sales",0,12
5285,24-07-2025,Jio-Insure,0,16
5286,24-07-2025,"L&T SME",0,11
5287,24-07-2025,"L&T Services-Mumbai",0,24
5288,24-07-2025,MGL,0,25
5289,24-07-2025,"Nayara Mumbai",0,12
5290,24-07-2025,"Reliance Nippon",0,58
5292,24-07-2025,"Yes Bank",0,77
5533,24-07-2025,"IDFC Cross Sale",0,184
5672,24-07-2025,"MMT FILLER",0,13
5673,24-07-2025,"MMT Flight",0,27
5804,23-07-2025,"DISH TV-OB",0,121
5805,23-07-2025,Mitsubishi,0,36
5806,23-07-2025,NHA,0,1
5808,23-07-2025,VD2H-OB,0,35
5809,24-07-2025,"DISH TV-OB",0,135
5810,24-07-2025,Mitsubishi,0,37
5811,24-07-2025,NHA,0,16
5813,24-07-2025,VD2H-OB,0,40
5814,23-07-2025,BSES-NOIDA,0,28
5815,23-07-2025,PSPCL,0,161
5817,24-07-2025,BSES-NOIDA,0,30
5818,24-07-2025,PSPCL,0,160
5820,24-07-2025,"SBI Card",0,1
5822,24-07-2025,"Dish TV-Backend",0,1
5823,24-07-2025,Qurex,0,4
5825,24-07-2025,MOT,0,57
5843,21-07-2025,"Bharat Pay",0,2
5848,22-07-2025,"Bharat Pay",0,2
5849,22-07-2025,GS-1,0,10
5853,23-07-2025,"Bharat Pay",0,2
5854,23-07-2025,GS-1,0,11
5858,24-07-2025,"Bharat Pay",0,2
5859,24-07-2025,GS-1,0,11
5883,22-07-2025,RBI-Bhubaneswar,0,9
